team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,game_id,event_id,range_basic
1610612764,101162,78.0348,39.7575,0.0,670.67,18.41,21500139,2,8-16 ft.
1610612764,101162,80.0379,39.4186,0.0,670.63,18.38,21500139,2,8-16 ft.
1610612764,101162,81.7477,39.0052,0.0,670.59,18.34,21500139,2,8-16 ft.
1610612764,101162,83.4288,38.5321,0.0,670.55,18.31,21500139,2,8-16 ft.
1610612764,101162,84.886,38.0273,0.0,670.51,18.27,21500139,2,8-16 ft.
1610612764,101162,86.5058,37.5806,0.0,670.47,18.24,21500139,2,8-16 ft.
1610612764,101162,88.2401,37.1461,0.0,670.43,18.2,21500139,2,8-16 ft.
1610612764,101162,89.9421,37.0332,0.0,670.39,18.16,21500139,2,8-16 ft.
1610612764,101162,91.541,36.8132,0.0,670.35,18.13,21500139,2,8-16 ft.
1610612764,101162,93.5461,36.5926,0.0,670.31,18.09,21500139,2,8-16 ft.
1610612764,101162,94.8778,36.2268,0.0,670.27,18.06,21500139,2,8-16 ft.
1610612764,101162,96.2469,35.3426,0.0,670.23,18.02,21500139,2,8-16 ft.
1610612764,101162,97.5414,34.6928,0.0,670.19,17.98,21500139,2,8-16 ft.
1610612764,101162,98.8228,33.9182,0.0,670.15,17.95,21500139,2,8-16 ft.
1610612764,101162,100.0564,33.2544,0.0,670.11,17.91,21500139,2,8-16 ft.
1610612764,101162,101.5338,32.7028,0.0,670.07,17.88,21500139,2,8-16 ft.
1610612764,101162,102.8711,32.1471,0.0,670.03,17.84,21500139,2,8-16 ft.
1610612764,101162,104.2317,31.7161,0.0,669.99,17.81,21500139,2,8-16 ft.
1610612764,101162,105.4685,31.2839,0.0,669.95,17.77,21500139,2,8-16 ft.
1610612764,101162,106.6321,30.8393,0.0,669.91,17.73,21500139,2,8-16 ft.
1610612764,101162,107.6182,30.317,0.0,669.87,17.7,21500139,2,8-16 ft.
1610612764,101162,108.4767,29.8562,0.0,669.83,17.66,21500139,2,8-16 ft.
1610612764,101162,109.4066,29.3321,0.0,669.79,17.63,21500139,2,8-16 ft.
1610612764,101162,110.2357,28.8422,0.0,669.75,17.59,21500139,2,8-16 ft.
1610612764,101162,111.0614,28.4012,0.0,669.71,17.55,21500139,2,8-16 ft.
1610612764,101162,111.8216,27.9514,0.0,669.67,17.52,21500139,2,8-16 ft.
1610612764,101162,112.5615,27.4786,0.0,669.63,17.48,21500139,2,8-16 ft.
1610612764,101162,113.2331,27.0492,0.0,669.59,17.45,21500139,2,8-16 ft.
1610612764,101162,113.8792,26.6796,0.0,669.55,17.41,21500139,2,8-16 ft.
1610612764,101162,114.4942,26.3739,0.0,669.51,17.37,21500139,2,8-16 ft.
1610612764,101162,115.1385,26.1005,0.0,669.47,17.34,21500139,2,8-16 ft.
1610612764,101162,115.77,25.889,0.0,669.43,17.3,21500139,2,8-16 ft.
1610612764,101162,116.2494,25.6272,0.0,669.39,17.27,21500139,2,8-16 ft.
1610612764,101162,116.7094,25.4269,0.0,669.35,17.23,21500139,2,8-16 ft.
1610612764,101162,117.0754,25.2372,0.0,669.31,17.2,21500139,2,8-16 ft.
1610612764,101162,117.4961,25.2079,0.0,669.27,17.16,21500139,2,8-16 ft.
1610612764,101162,117.8789,25.1892,0.0,669.23,17.12,21500139,2,8-16 ft.
1610612764,101162,118.1797,25.1642,0.0,669.19,17.09,21500139,2,8-16 ft.
1610612764,101162,118.4278,25.1186,0.0,669.15,17.05,21500139,2,8-16 ft.
1610612764,101162,118.5551,25.0624,0.0,669.11,17.02,21500139,2,8-16 ft.
1610612764,101162,118.6677,25.0366,0.0,669.07,16.98,21500139,2,8-16 ft.
1610612764,101162,118.707,24.9968,0.0,669.03,16.94,21500139,2,8-16 ft.
1610612764,101162,118.7067,24.9397,0.0,668.99,16.91,21500139,2,8-16 ft.
1610612764,101162,118.6067,24.864,0.0,668.95,16.87,21500139,2,8-16 ft.
1610612764,101162,118.4288,24.6627,0.0,668.91,16.84,21500139,2,8-16 ft.
1610612764,101162,118.1276,24.4568,0.0,668.87,16.8,21500139,2,8-16 ft.
1610612764,101162,117.7498,24.1923,0.0,668.83,16.76,21500139,2,8-16 ft.
1610612764,101162,117.3125,23.872,0.0,668.79,16.73,21500139,2,8-16 ft.
1610612764,101162,116.8096,23.461,0.0,668.75,16.69,21500139,2,8-16 ft.
1610612764,101162,116.2571,22.9902,0.0,668.71,16.66,21500139,2,8-16 ft.
1610612764,101162,115.6037,22.4571,0.0,668.67,16.62,21500139,2,8-16 ft.
1610612764,101162,114.8911,21.8985,0.0,668.63,16.59,21500139,2,8-16 ft.
1610612764,101162,114.1343,21.3255,0.0,668.59,16.55,21500139,2,8-16 ft.
1610612764,101162,113.3123,20.7769,0.0,668.55,16.51,21500139,2,8-16 ft.
1610612764,101162,112.423,20.2097,0.0,668.51,16.48,21500139,2,8-16 ft.
1610612764,101162,111.403,19.6209,0.0,668.47,16.44,21500139,2,8-16 ft.
1610612764,101162,110.3315,19.0573,0.0,668.43,16.41,21500139,2,8-16 ft.
1610612764,101162,109.2001,18.525,0.0,668.39,16.37,21500139,2,8-16 ft.
1610612764,101162,108.0216,18.0403,0.0,668.35,16.33,21500139,2,8-16 ft.
1610612764,101162,106.8038,17.6672,0.0,668.31,16.3,21500139,2,8-16 ft.
1610612764,101162,105.5316,17.2802,0.0,668.27,16.26,21500139,2,8-16 ft.
1610612764,101162,104.2392,16.9718,0.0,668.23,16.23,21500139,2,8-16 ft.
1610612764,101162,102.9292,16.6817,0.0,668.19,16.19,21500139,2,8-16 ft.
1610612764,101162,101.6057,16.415,0.0,668.15,16.15,21500139,2,8-16 ft.
1610612764,101162,100.2716,16.1904,0.0,668.11,16.12,21500139,2,8-16 ft.
1610612764,101162,98.9656,16.0096,0.0,668.07,16.08,21500139,2,8-16 ft.
1610612764,101162,97.6477,15.8022,0.0,668.03,16.05,21500139,2,8-16 ft.
1610612764,101162,96.2986,15.6037,0.0,667.99,16.01,21500139,2,8-16 ft.
