team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,game_id,event_id
1610612764,101162,62.33704,27.87028,0.0,684.23,20.18,21500139,2
1610612764,101162,62.71074,27.98567,0.0,684.19,20.15,21500139,2
1610612764,101162,63.07878,28.09958,0.0,684.15,20.11,21500139,2
1610612764,101162,63.4356,28.21061,0.0,684.11,20.07,21500139,2
1610612764,101162,63.77844,28.31772,0.0,684.07,20.03,21500139,2
1610612764,101162,64.1014,28.42057,0.0,684.03,20.0,21500139,2
1610612764,101162,64.40026,28.52694,0.0,683.99,19.96,21500139,2
1610612764,101162,64.68602,28.62722,0.0,683.95,19.92,21500139,2
1610612764,101162,64.96516,28.72451,0.0,683.91,19.88,21500139,2
1610612764,101162,65.22342,28.81553,0.0,683.87,19.85,21500139,2
1610612764,101162,65.49571,28.90742,0.0,683.83,19.81,21500139,2
1610612764,101162,65.75392,28.97548,0.0,683.79,19.77,21500139,2
1610612764,101162,65.93389,29.01839,0.0,683.75,19.73,21500139,2
1610612764,101162,66.08628,29.06091,0.0,683.71,19.7,21500139,2
1610612764,101162,66.21083,29.09148,0.0,683.67,19.66,21500139,2
1610612764,101162,66.32955,29.1149,0.0,683.63,19.62,21500139,2
1610612764,101162,66.42321,29.14248,0.0,683.59,19.58,21500139,2
1610612764,101162,66.51068,29.17036,0.0,683.55,19.55,21500139,2
1610612764,101162,66.58785,29.19712,0.0,683.51,19.51,21500139,2
1610612764,101162,66.65197,29.22075,0.0,683.47,19.47,21500139,2
1610612764,101162,66.70078,29.23351,0.0,683.43,19.43,21500139,2
1610612764,101162,66.69298,29.22889,0.0,683.39,19.39,21500139,2
1610612764,101162,66.66901,29.22448,0.0,683.35,19.36,21500139,2
1610612764,101162,66.62348,29.21657,0.0,683.31,19.32,21500139,2
1610612764,101162,66.59282,29.20785,0.0,683.27,19.28,21500139,2
1610612764,101162,66.55996,29.1969,0.0,683.23,19.24,21500139,2
1610612764,101162,66.52074,29.18893,0.0,683.19,19.21,21500139,2
1610612764,101162,66.53461,29.20194,0.0,683.15,19.17,21500139,2
1610612764,101162,66.54438,29.21052,0.0,683.11,19.13,21500139,2
1610612764,101162,66.55064,29.22175,0.0,683.07,19.09,21500139,2
1610612764,101162,66.54354,29.23121,0.0,683.03,19.06,21500139,2
1610612764,101162,66.53314,29.24247,0.0,682.99,19.02,21500139,2
1610612764,101162,66.50699,29.24147,0.0,682.95,18.98,21500139,2
1610612764,101162,66.46195,29.25454,0.0,682.91,18.94,21500139,2
1610612764,101162,66.40645,29.27297,0.0,682.87,18.91,21500139,2
1610612764,101162,66.3462,29.29804,0.0,682.83,18.87,21500139,2
1610612764,101162,66.3281,29.33555,0.0,682.79,18.83,21500139,2
1610612764,101162,66.32039,29.3662,0.0,682.75,18.79,21500139,2
1610612764,101162,66.3268,29.35841,0.0,682.71,18.76,21500139,2
1610612764,101162,66.25852,29.38711,0.0,682.67,18.72,21500139,2
1610612764,101162,66.20477,29.36439,0.0,682.63,18.68,21500139,2
1610612764,101162,66.14107,29.33659,0.0,682.59,18.64,21500139,2
1610612764,101162,66.09658,29.30056,0.0,682.55,18.61,21500139,2
1610612764,101162,66.04148,29.26848,0.0,682.51,18.57,21500139,2
1610612764,101162,65.95239,29.29241,0.0,682.47,18.53,21500139,2
1610612764,101162,65.86532,29.36669,0.0,682.43,18.49,21500139,2
1610612764,101162,65.77716,29.37604,0.0,682.39,18.46,21500139,2
1610612764,101162,65.64067,29.4379,0.0,682.35,18.42,21500139,2
1610612764,101162,65.51702,29.51111,0.0,682.31,18.38,21500139,2
1610612764,101162,65.39048,29.56787,0.0,682.27,18.34,21500139,2
1610612764,101162,65.27464,29.58791,0.0,682.23,18.31,21500139,2
1610612764,101162,65.08709,29.57938,0.0,682.19,18.27,21500139,2
1610612764,101162,64.90524,29.58397,0.0,682.15,18.23,21500139,2
1610612764,101162,64.70198,29.59894,0.0,682.11,18.19,21500139,2
1610612764,101162,64.58248,29.53831,0.0,682.07,18.16,21500139,2
1610612764,101162,64.37915,29.53481,0.0,682.03,18.12,21500139,2
1610612764,101162,64.17721,29.53498,0.0,681.99,18.08,21500139,2
1610612764,101162,63.96365,29.5042,0.0,681.95,18.04,21500139,2
1610612764,101162,63.78925,29.4468,0.0,681.91,18.01,21500139,2
1610612764,101162,63.61543,29.34605,0.0,681.87,17.97,21500139,2
1610612764,101162,63.49724,29.21048,0.0,681.83,17.93,21500139,2
1610612764,101162,63.33123,29.09156,0.0,681.79,17.89,21500139,2
1610612764,101162,63.19729,28.91387,0.0,681.75,17.86,21500139,2
1610612764,101162,63.11235,28.71082,0.0,681.71,17.82,21500139,2
1610612764,101162,62.9598,28.52011,0.0,681.67,17.78,21500139,2
1610612764,101162,62.84036,28.34236,0.0,681.63,17.74,21500139,2
1610612764,101162,62.86698,28.21593,0.0,681.59,17.71,21500139,2
1610612764,101162,62.87654,28.07546,0.0,681.55,17.67,21500139,2
1610612764,101162,62.90932,27.9302,0.0,681.51,17.63,21500139,2
1610612764,101162,62.91841,27.81928,0.0,681.47,17.59,21500139,2
1610612764,101162,62.98786,27.70028,0.0,681.43,17.56,21500139,2
1610612764,101162,63.04824,27.56142,0.0,681.39,17.52,21500139,2
1610612764,101162,63.10696,27.47709,0.0,681.35,17.48,21500139,2
1610612764,101162,63.14852,27.43294,0.0,681.31,17.44,21500139,2
1610612764,101162,63.21314,27.35404,0.0,681.27,17.4,21500139,2
1610612764,101162,63.21844,27.25916,0.0,681.23,17.37,21500139,2
1610612764,101162,63.2571,27.24822,0.0,681.19,17.33,21500139,2
1610612764,101162,63.3632,27.2358,0.0,681.15,17.29,21500139,2
1610612764,101162,63.3532,27.18988,0.0,681.11,17.25,21500139,2
1610612764,101162,63.4069,27.1205,0.0,681.07,17.22,21500139,2
1610612764,101162,63.39173,27.05732,0.0,681.03,17.18,21500139,2
